"year","ncessch","school_name","state_name","lea_name","school_level","school_type","charter","free_lunch","reduced_price_lunch","free_or_reduced_price_lunch","enrollment","direct_certification","enrollment_crdc","students_susp_in_sch","students_susp_out_sch_single","students_susp_out_sch_multiple","expulsions_no_ed_serv","expulsions_with_ed_serv","expulsions_zero_tolerance","students_corporal_punish","students_arrested","students_referred_law_enforce","students_mech_restraint","students_phys_restraint","students_seclusion"
"2016","110005500305","Bridges PCS","District of Columbia","Bridges PCS","Primary","Regular school","Yes","","","","328","106","","","","","","","","","","","","",""
"2016","110005700431","Early Childhood Academy PCS","District of Columbia","Early Childhood Academy PCS","Primary","Regular school","Yes","","","","229","163","","","","","","","","","","","","",""
"2016","110005800308","Howard University Middle School of Math and Science PCS","District of Columbia","Howard University Middle School of Math and Science PCS","Middle","Regular school","Yes","","","","279","126","","","","","","","","","","","","",""
"2016","110006000310","Potomac Preparatory PCS","District of Columbia","Potomac Preparatory PCS","Missing/not reported","Regular school","Yes","","","","","","","","","","","","","","","","","",""
"2016","110006400367","St. Coletta Special Education PCS","District of Columbia","St. Coletta Special Education PCS","Other","Special education school","Yes","","","","251","114","","","","","","","","","","","","",""
"2016","110007200405","Achievement Preparatory PCS Middle School","District of Columbia","Achievement Preparatory Academy PCS","Primary","Regular school","Yes","","","","468","238","","","","","","","","","","","","",""
"2016","110007200473","Achievement Preparatory PCS Elementary","District of Columbia","Achievement Preparatory Academy PCS","Primary","Regular school","Yes","","","","464","255","","","","","","","","","","","","",""
"2016","110007300393","Center City PCS Capitol Hill","District of Columbia","Center City PCS","Primary","Regular school","Yes","","","","238","120","","","","","","","","","","","","",""
"2016","110007300395","Center City PCS Petworth","District of Columbia","Center City PCS","Primary","Regular school","Yes","","","","257","90","","","","","","","","","","","","",""
"2016","110007300400","Center City PCS Brightwood","District of Columbia","Center City PCS","Primary","Regular school","Yes","","","","276","107","","","","","","","","","","","","",""
"2016","110007300403","Center City PCS Trinidad","District of Columbia","Center City PCS","Primary","Regular school","Yes","","","","184","118","","","","","","","","","","","","",""
"2016","110007300404","Center City PCS Shaw","District of Columbia","Center City PCS","Primary","Regular school","Yes","","","","234","119","","","","","","","","","","","","",""
"2016","110007300412","Center City PCS Congress Heights","District of Columbia","Center City PCS","Primary","Regular school","Yes","","","","253","136","","","","","","","","","","","","",""
"2016","110007600408","Excel Academy PCS","District of Columbia","Excel Academy PCS","Primary","Regular school","Yes","","","","702","449","","","","","","","","","","","","",""
"2016","110007700411","Washington Yu Ying PCS","District of Columbia","Washington Yu Ying PCS","Primary","Regular school","Yes","","","","571","22","","","","","","","","","","","","",""
"2016","110007900424","National Collegiate Preparatory PCHS","District of Columbia","National Collegiate Preparatory PCHS","High","Regular school","Yes","","","","275","157","","","","","","","","","","","","",""
"2016","110008000437","Inspired Teaching Demonstration PCS","District of Columbia","Inspired Teaching Demonstration PCS","Primary","Regular school","Yes","","","","414","58","","","","","","","","","","","","",""
"2016","110008100442","Shining Stars Montessori Academy PCS","District of Columbia","Shining Stars Montessori Academy PCS","Primary","Regular school","Yes","","","","203","38","","","","","","","","","","","","",""
"2016","110008200441","Richard Wright PCS for Journalism and Media Arts","District of Columbia","Richard Wright PCS for Journalism and Media Arts","High","Regular school","Yes","","","","300","177","","","","","","","","","","","","",""
"2016","110008300443","BASIS DC PCS","District of Columbia","Basis DC PCS","Other","Regular school","Yes","","","","599","40","","","","","","","","","","","","",""
"2016","110008400440","Creative Minds International PCS","District of Columbia","Creative Minds International PCS","Primary","Regular school","Yes","","","","341","31","","","","","","","","","","","","",""
"2016","110008500438","DC Scholars PCS","District of Columbia","DC Scholars PCS","Primary","Regular school","Yes","","","","505","282","","","","","","","","","","","","",""
"2016","110008600444","Mundo Verde Bilingual PCS","District of Columbia","Mundo Verde Bilingual PCS","Primary","Regular school","Yes","","","","563","52","","","","","","","","","","","","",""
"2016","110008700213","Maya Angelou Academy at New Beginnings formerly Oak Hill","District of Columbia","DYRS","High","Other/alternative school","No","","","","28","25","","","","","","","","","","","","",""
"2016","110008800461","Sela PCS","District of Columbia","Sela PCS","Primary","Regular school","Yes","","","","178","38","","","","","","","","","","","","",""
"2016","110008900462","Somerset Preparatory Academy PCS","District of Columbia","Somerset Preparatory Academy PCS","Other","Regular school","Yes","","","","324","249","","","","","","","","","","","","",""
"2016","110009000460","Ingenuity Prep PCS","District of Columbia","Ingenuity Prep PCS","Primary","Regular school","Yes","","","","376","259","","","","","","","","","","","","",""
"2016","110009300476","Lee Montessori PCS","District of Columbia","Lee Montessori PCS","Primary","Regular school","Yes","","","","145","17","","","","","","","","","","","","",""
"2016","110009500485","Democracy Prep Congress Heights PCS","District of Columbia","Democracy Prep Congress Heights PCS","Primary","Regular school","Yes","","","","656","484","","","","","","","","","","","","",""
"2016","110009600491","Harmony DC PCS School of Excellence","District of Columbia","Harmony DC PCS","Primary","Regular school","Yes","","","","97","46","","","","","","","","","","","","",""
"2016","110009700492","District of Columbia International School","District of Columbia","District of Columbia International School","Other","Regular school","Yes","","","","520","82","","","","","","","","","","","","",""
"2016","110009800493","DC Youth ReEngagement Center","District of Columbia","DC Youth ReEngagement Center","Missing/not reported","Other/alternative school","No","","","","","","","","","","","","","","","","","",""
"2016","110009900502","Kingsman Academy PCS","District of Columbia","Kingsman Academy PCS","Other","Regular school","Yes","","","","216","156","","","","","","","","","","","","",""
"2016","110010000500","Monument Academy PCS","District of Columbia","Monument Academy PCS","Middle","Regular school","Yes","","","","76","65","","","","","","","","","","","","",""
"2016","110010100499","The Childrens Guild PCS","District of Columbia","The Childrens Guild DC PCS","Primary","Regular school","Yes","","","","342","272","","","","","","","","","","","","",""
"2016","110010200503","Washington Global PCS","District of Columbia","Washington Global PCS","Middle","Regular school","Yes","","","","174","99","","","","","","","","","","","","",""
"2016","110010300510","Washington Leadership Academy PCS","District of Columbia","Washington Leadership Academy PCS","Other","Regular school","Yes","","","","110","48","","","","","","","","","","","","",""
"2016","110010400507","Breakthrough Montessori PCS","District of Columbia","Breakthrough Montessori PCS","Primary","Regular school","Yes","","","","89","6","","","","","","","","","","","","",""
"2016","110010500508","Goodwill Excel Center PCS","District of Columbia","Goodwill Excel Center PCS","High","Regular school","Yes","","","","382","102","","","","","","","","","","","","",""
"2016","110010600509","Rocketship DC PCS","District of Columbia","Rocketship DC PCS","Primary","Regular school","Yes","","","","441","333","","","","","","","","","","","","",""
